source_dataset,source_row_id,label_3intent
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2005,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2008,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:201,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2012,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2013,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2015,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2018,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:202,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2026,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2034,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2040,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2042,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2043,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2045,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2048,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2052,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:206,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2060,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2062,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2065,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2068,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2071,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2079,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2087,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2091,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2092,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2093,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2096,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2100,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2101,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2105,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2112,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2113,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2116,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2118,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:212,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2122,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2123,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2127,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2131,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2134,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:214,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2140,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2145,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2147,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2148,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:215,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2154,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2155,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2158,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2170,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2172,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2173,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2175,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2177,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:218,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2182,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2192,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2193,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2195,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2198,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:220,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2200,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2204,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2205,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2207,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2208,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2209,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2216,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2217,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2218,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2219,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2224,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2227,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2230,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2231,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2232,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2233,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2241,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2246,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2250,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2265,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2268,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2269,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:227,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2271,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2275,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2278,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2279,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2280,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2282,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2295,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2296,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2297,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2298,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2301,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2302,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2306,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2314,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2324,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2325,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2327,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2328,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2329,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:233,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2337,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2339,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2341,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2342,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2344,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2346,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2350,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2352,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2354,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2361,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:237,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2370,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2372,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2377,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2378,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2379,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2380,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2386,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:239,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2390,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2393,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2395,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2397,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2398,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:240,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2400,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2406,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2410,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2419,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2422,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2426,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2428,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2429,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2434,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2435,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2437,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2445,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2446,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2448,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:245,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2457,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2459,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2460,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2462,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2468,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2469,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2472,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2473,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2477,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:248,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2481,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2488,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:249,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2496,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2499,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2501,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2507,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2509,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2510,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2514,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2519,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2522,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2527,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2529,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2531,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2533,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2539,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:254,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2545,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2547,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2549,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2550,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2552,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2553,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2556,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2559,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:256,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2561,CALL
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2562,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2566,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2569,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2577,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2582,NO_INVEST
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:259,RAISE
PokerBench,pokerbench:postflop_10k_test_set_game_scenario_information.csv:2600,CALL
